account_value,date,daily_return
1069282.3582736054,2017-08-21,0.0035462317900236684
1075329.664376358,2017-08-22,0.005655481039186228
1071850.6268664398,2017-08-23,-0.003235321804254232
1069283.8990832367,2017-08-24,-0.002394669293338869
1072891.4934359589,2017-08-25,0.003373841461388416
1069081.2416735687,2017-08-28,-0.003551385937628937
1070955.2203188934,2017-08-29,0.0017528870325993484
1068868.0850115814,2017-08-30,-0.0019488539461907095
1070780.830731491,2017-08-31,0.0017895058770409644
1071041.5375796356,2017-09-01,0.0002434735855014747
1062365.2831812897,2017-09-05,-0.008100763690223167
1067968.1613246002,2017-09-06,0.005273965774307499
1068120.2072497406,2017-09-07,0.0001423693426887418
1073032.320073227,2017-09-08,0.0045988389603959234
1089377.6792040863,2017-09-11,0.015232867477602108
1088596.5618029633,2017-09-12,-0.000717030848010114
1088899.281853775,2017-09-13,0.00027808286507013946
1087300.457142929,2017-09-14,-0.0014682943936964454
1089485.9861346283,2017-09-15,0.0020100506509874716
1089349.431954483,2017-09-18,-0.00012533817036941564
1087769.5752154388,2017-09-19,-0.0014502754512936145
1085098.480252365,2017-09-20,-0.0024555705766496905
1079596.5365763702,2017-09-21,-0.00507045560944408
1079117.2838908234,2017-09-22,-0.0004439183244017153
1079460.303414444,2017-09-25,0.00031787047500886345
1080220.6449404755,2017-09-26,0.0007043719195847231
1075466.8879557648,2017-09-27,-0.004400727765180412
1076430.8163119354,2017-09-28,0.0008962882697418628
1076288.872517685,2017-09-29,-0.0001318652272859211
1083461.6289645233,2017-10-02,0.006664341358523673
1088137.4000063934,2017-10-03,0.004315585265662669
1090036.1168299713,2017-10-04,0.0017449237785289728
1091154.5340281525,2017-10-05,0.0010260368265904152
1086794.416668991,2017-10-06,-0.003995875215827893
1083024.8485232391,2017-10-09,-0.0034685199775921216
1082454.4731951752,2017-10-10,-0.0005266502692359287
1080986.871785263,2017-10-11,-0.0013558089012095653
1081041.3969546356,2017-10-12,5.0440177208121995e-05
1082154.352204422,2017-10-13,0.0010295213975353157
1086187.3188944855,2017-10-16,0.0037267943171397366
1090844.9850817719,2017-10-17,0.00428808742862774
1103133.8934565582,2017-10-18,0.011265494678756038
1105291.1761866608,2017-10-19,0.001955594640776548
1106680.435761551,2017-10-20,0.0012569172764802516
1103314.9452906647,2017-10-23,-0.003041068010360415
1112482.6873408356,2017-10-24,0.008309270248991085
1114769.060357193,2017-10-25,0.0020551987391574933
1110031.2899600067,2017-10-26,-0.004250001696017858
1105495.1143809357,2017-10-27,-0.004086529470024636
1103776.2432490387,2017-10-30,-0.001554842811638757
1103954.2892809906,2017-10-31,0.00016130627293420297
1108249.0980692902,2017-11-01,0.003890386431757875
1110587.575944046,2017-11-02,0.002110065218036139
1109345.5002108612,2017-11-03,-0.00111839512712808
1106383.2225466766,2017-11-06,-0.0026702931265520924
1112474.5128298798,2017-11-07,0.005505588081119006
1113456.2865687408,2017-11-08,0.0008825134666354817
1115691.2601595917,2017-11-09,0.0020072396355479416
1118518.4996043243,2017-11-10,0.002534069724923871
1117400.6651125946,2017-11-13,-0.0009993884697706568
1118881.6985178986,2017-11-14,0.001325427352555586
1110601.9794627228,2017-11-15,-0.007399995071993182
1115553.145867447,2017-11-16,0.004458092544657122
1110647.9797678986,2017-11-17,-0.0043970707426351785
1112849.3032198944,2017-11-20,0.0019820172476754383
1122295.708302597,2017-11-21,0.008488485417900371
1118378.5705309906,2017-11-22,-0.0034902902529413415
1119020.56612883,2017-11-24,0.0005740413977481928
1122053.600831131,2017-11-27,0.0027104369607733325
1136184.2490969696,2017-11-28,0.012593559037974433
1142687.88977919,2017-11-29,0.005724107412498958
1159293.2517863312,2017-11-30,0.014531843870638994
1155224.1319399872,2017-12-01,-0.0035100004593954237
1152375.7318011322,2017-12-04,-0.0024656688343859257
1146417.7422686615,2017-12-05,-0.005170179628096183
1146972.6859561005,2017-12-06,0.0004840676020425594
1144124.8222170868,2017-12-07,-0.002482939457829958
1150435.8227740326,2017-12-08,0.0055160070251043525
1151531.0207072296,2017-12-11,0.000951985248995646
1151402.4820910492,2017-12-12,-0.0001116241020597819
1153698.6888247528,2017-12-13,0.0019942693970342873
1147958.7066088715,2017-12-14,-0.00497528711047468
1155174.1822405853,2017-12-15,0.00628548360683534
1157689.941998581,2017-12-18,0.0021778185460448185
1155562.0004702606,2017-12-19,-0.0018380927838473893
1154245.3393298187,2017-12-20,-0.0011394119397367675
1153063.6754809418,2017-12-21,-0.001023754490152906
1152804.5468073883,2017-12-22,-0.0002247305843239289
1156195.522881607,2017-12-26,0.0029415013009879143
1156934.3728648224,2017-12-27,0.0006390354992673597
1160250.8939868012,2017-12-28,0.0028666458528381344
1156404.001172165,2017-12-29,-0.0033155697914765137
1157235.6953478851,2018-01-02,0.0007192072795296767
1164837.277203659,2018-01-03,0.006568741256714139
1166722.597001175,2018-01-04,0.0016185263250174664
1176180.6780940094,2018-01-05,0.008106538021243948
1175285.0047083893,2018-01-08,-0.0007615100318358881
1176425.3932925262,2018-01-09,0.0009703081206418052
1174991.736806015,2018-01-10,-0.0012186548290145094
1181880.4105044403,2018-01-11,0.005862742249703734
1189441.7518702545,2018-01-12,0.006397721206485629
1194233.7411128082,2018-01-16,0.004028771677990095
1210167.0926829376,2018-01-17,0.01334190370076338
1212035.4144869843,2018-01-18,0.0015438544109678265
1211863.8097582855,2018-01-19,-0.00014158392291807598
1218541.0885058441,2018-01-22,0.0055099250376082765
1222857.0253954926,2018-01-23,0.0035418886817681905
1224029.5917483368,2018-01-24,0.000958874446066238
1231598.069745163,2018-01-25,0.006183247568398942
1244382.295613388,2018-01-26,0.010380193167134788
1236920.2089167633,2018-01-29,-0.005996619144236992
1213338.4319697418,2018-01-30,-0.01906491362743057
1211739.0425997772,2018-01-31,-0.0013181725129798316
1209569.9210215607,2018-02-01,-0.001790089699150621
1183739.4386111298,2018-02-02,-0.02135509651944334
1129808.634007553,2018-02-05,-0.04555969231442791
1147824.4162760773,2018-02-06,0.015945870589269884
1145082.7115336456,2018-02-07,-0.002388609881053605
1100189.120034317,2018-02-08,-0.03920554475859761
1112734.4739886322,2018-02-09,0.011402906760179521
1127801.3448802033,2018-02-12,0.013540400916638662
1130386.06997023,2018-02-13,0.0022918265719051867
1139914.8569499054,2018-02-14,0.00842967481006407
1150651.2174349823,2018-02-15,0.009418563517809009
1156935.2509089508,2018-02-16,0.005461284339469019
1147025.3610850372,2018-02-20,-0.008565639102212308
1134666.5083552399,2018-02-21,-0.010774698754791645
1139776.1899844208,2018-02-22,0.0045032453073703405
1153135.7346926727,2018-02-23,0.011721200026502121
1173492.8963900604,2018-02-26,0.0176537428204957
1158911.5461741486,2018-02-27,-0.012425597343424521
1139580.4417735138,2018-02-28,-0.016680396760608285
1132451.6377230682,2018-03-01,-0.006255639171334981
1133623.7207728424,2018-03-02,0.0010349961188018675
1145671.2533350983,2018-03-05,0.010627452779518931
1144524.1889124908,2018-03-06,-0.0010012160288287442
1144434.2061511078,2018-03-07,-7.862023560079034e-05
1145275.4201327362,2018-03-08,0.0007350479189691672
1163814.2041102448,2018-03-09,0.016187184018460643
1158338.3753939667,2018-03-12,-0.004705071219219592
1154988.9726878204,2018-03-13,-0.0028915580950230613
1143730.5836535492,2018-03-14,-0.009747616038334406
1148864.3074542084,2018-03-15,0.004488577881916811
1152397.6726389923,2018-03-16,0.0030755287302932643
1136610.9251681366,2018-03-19,-0.013699044909301183
1139980.7249766388,2018-03-20,0.002964778653701261
1136535.4552088776,2018-03-21,-0.003022217562346774
1106284.8958293,2018-03-22,-0.026616467828553647
1084951.5135088959,2018-03-23,-0.0192838051037586
1111032.3407145538,2018-03-26,0.02403870300278088
1099754.9221049347,2018-03-27,-0.010150396344327905
1106196.3140078583,2018-03-28,0.005857115775026234
1108781.9336749115,2018-03-29,0.002337396748037568
1086795.188218216,2018-04-02,-0.019829638983946407
1102553.870209793,2018-04-03,0.014500139642146692
1117285.8748408356,2018-04-04,0.013361709599041482
1120760.0835848846,2018-04-05,0.0031095074432441194
1098114.217553238,2018-04-06,-0.020205810648797562
1099595.2878428497,2018-04-09,0.0013487397448617156
1114938.987763504,2018-04-10,0.013953952049717389
1106912.0923586884,2018-04-11,-0.007199403279382177
1113542.6474429169,2018-04-12,0.005990137003652807
1111343.3130999603,2018-04-13,-0.001975078680647724
1125519.9851771393,2018-04-16,0.012756339026897878
1137591.1158114471,2018-04-17,0.010724936734382462
1126946.5744982758,2018-04-18,-0.0093570889972876
1117961.606553177,2018-04-19,-0.007972842855571094
1109557.9195376434,2018-04-20,-0.007516972824713641
1108779.2312098541,2018-04-23,-0.0007018005226024915
1084402.519604782,2018-04-24,-0.021985180565181728
1083580.810910324,2018-04-25,-0.0007577524762276688
1093026.904385666,2018-04-26,0.008717479471979539
1095095.9219294586,2018-04-27,0.0018929246256345067
1086136.8238879242,2018-04-30,-0.008181108030928752
1084578.9128466644,2018-05-01,-0.0014343598403036006
1070928.4898539581,2018-05-02,-0.012585919596093231
1070585.023034195,2018-05-03,-0.00032071872493566467
1085583.934159378,2018-05-04,0.01401001396663859
1081620.9872942963,2018-05-07,-0.003650520922779177
1081634.617035965,2018-05-08,1.2601217828533962e-05
1087962.308907608,2018-05-09,0.005850119598596937
1098749.6085139313,2018-05-10,0.009915140918029142
1104704.6955805817,2018-05-11,0.005419876394499701
1108126.484173874,2018-05-14,0.003097469040352019
1100209.8424731293,2018-05-15,-0.007144167939137969
1103706.7774020233,2018-05-16,0.0031784254184032967
1108083.2103358307,2018-05-17,0.003965213427527203
1101999.4295130768,2018-05-18,-0.005490364591762109
1112671.7988368073,2018-05-21,0.009684550679346593
1107063.473878006,2018-05-22,-0.005040412603846245
1106115.1290217438,2018-05-23,-0.0008566309689003182
1102110.2550440826,2018-05-24,-0.003620666486320534
1101602.2863741913,2018-05-25,-0.00046090549250088486
1086726.7068987885,2018-05-29,-0.013503584423707249
1101038.0586138763,2018-05-30,0.013169227943176764
1088556.449772934,2018-05-31,-0.011336219255359659
1094688.2276011505,2018-06-01,0.005632944280928642
1102045.2083216705,2018-06-04,0.006720617373077831
1101503.059147934,2018-06-05,-0.0004919482155929522
1111998.452859024,2018-06-06,0.009528247446910276
1119366.880505661,2018-06-07,0.006626293074142531
1128111.7531100311,2018-06-08,0.007812338167821897
1129680.5100184479,2018-06-11,0.0013906041702800298
1127985.5787325897,2018-06-12,-0.0015003633955147366
1126094.3618784943,2018-06-13,-0.0016766321216805657
1125949.6854144135,2018-06-14,-0.00012847632399071163
1132030.4970446625,2018-06-15,0.005400606891249327
1123702.3344470062,2018-06-18,-0.007356835897441072
1118073.9345675507,2018-06-19,-0.005008799667774455
1116320.81530867,2018-06-20,-0.0015679815123842422
1108302.32709227,2018-06-21,-0.007182960405681338
1116200.3927050629,2018-06-22,0.007126273598571542
1104236.4042101898,2018-06-25,-0.010718495149315332
1105068.4397021332,2018-06-26,0.0007534939880364799
1097892.7548953095,2018-06-27,-0.00649343022479032
1092856.9412394562,2018-06-28,-0.004586799241910855
1094156.9944125214,2018-06-29,0.0011895913582162798
1095352.417161087,2018-07-02,0.0010925513931459019
1093446.533581833,2018-07-03,-0.001739972952443769
1105335.027859787,2018-07-05,0.010872497111505508
1109661.1455737152,2018-07-06,0.00391385200404315
1119326.5016451874,2018-07-09,0.008710186988186486
1127582.2588854828,2018-07-10,0.0073756470772032845
1121402.1950999298,2018-07-11,-0.005480809703108824
1128336.3694354095,2018-07-12,0.006183485609158934
1134941.5077677765,2018-07-13,0.005853873464764847
1134226.808076004,2018-07-16,-0.0006297238112104031
1132129.1207972565,2018-07-17,-0.0018494425134474302
1139303.5763674774,2018-07-18,0.006337135436608632
1132106.1014643707,2018-07-19,-0.006317433783588178
1131059.451474289,2018-07-20,-0.0009245158106011564
1124955.8951540985,2018-07-23,-0.0053963178613066765
1131155.8141680756,2018-07-24,0.00551125518847817
1143630.4060145416,2018-07-25,0.011028181697179118
1155088.8439799347,2018-07-26,0.010019354072024811
1155894.3340235748,2018-07-27,0.0006973403369257003
1149837.3344012299,2018-07-30,-0.005240098029774987
1153715.3646708527,2018-07-31,0.0033726772940820826
1144673.7612925568,2018-08-01,-0.007836944583706207
1147049.4299403229,2018-08-02,0.002075411115463721
1157342.1040278473,2018-08-03,0.008973173970418857
1156763.066960434,2018-08-06,-0.0005003162551489027
1160824.552556137,2018-08-07,0.0035110782075495894
1156750.8064700165,2018-08-08,-0.0035093555500270712
1152530.173310379,2018-08-09,-0.003648696967428311
1148137.6125536957,2018-08-10,-0.0038112327628410103
1144030.4595805206,2018-08-13,-0.0035772305760803924
1149884.9312525787,2018-08-14,0.005117408914273813
1149493.1955729523,2018-08-15,-0.00034067380916080747
1161421.6194621124,2018-08-16,0.010377115702032924
1165101.0819598236,2018-08-17,0.0031680678541314844
1165933.5664759674,2018-08-20,0.0007145169882971647
1166693.4121523895,2018-08-21,0.0006517058074919646
1160807.5704279938,2018-08-22,-0.0050448915397037775
1161009.7755976715,2018-08-23,0.0001741935311494469
1169898.4281092682,2018-08-24,0.007655966985308904
1179558.4329463043,2018-08-27,0.008257131221766079
1181459.0651942291,2018-08-28,0.0016113082614970242
1185082.7782069244,2018-08-29,0.0030671507117341346
1179839.1971369782,2018-08-30,-0.004424653843911219
1180549.986706833,2018-08-31,0.000602446139761792
1177184.0596095123,2018-09-04,-0.002851151696430798
1178011.018345932,2018-09-05,0.0007024889010933677
1178886.6488886871,2018-09-06,0.0007433126932756551
1172253.8480654755,2018-09-07,-0.0056263261862065095
1166440.1716204681,2018-09-10,-0.004959400606448394
1167677.2869349518,2018-09-11,0.0010605904568299351
1168759.298375229,2018-09-12,0.0009266356829782385
1179771.93898497,2018-09-13,0.00942250523700694
1179899.5140582123,2018-09-14,0.00010813536839338056
1180153.8218852081,2018-09-17,0.00021553346193114997
1185989.994202713,2018-09-18,0.004945264091236856
1191967.0216952362,2018-09-19,0.005039694703783182
1205891.9719592133,2018-09-20,0.011682328462554903
1210171.7007990875,2018-09-21,0.0035490151185939567
1201057.6441241303,2018-09-24,-0.007531209553932827
1191597.8341418304,2018-09-25,-0.007876233108859987
1192236.3029833832,2018-09-26,0.0005358089980187497
1193619.1018115082,2018-09-27,0.0011598362041691512
1195291.5496798554,2018-09-28,0.0014011570909087112
1201268.0168429413,2018-10-01,0.005000007876477142
1209492.049382309,2018-10-02,0.006846126279946407
1206906.4816943207,2018-10-03,-0.0021377302060883174
1197376.7626429596,2018-10-04,-0.007895987962532769
1192453.2301951447,2018-10-05,-0.004111932519006989
1194506.469807724,2018-10-08,0.0017218617557379634
1190854.7418261566,2018-10-09,-0.0030571018858986942
1156519.271885971,2018-10-10,-0.028832626460833177
1127514.4659853973,2018-10-11,-0.025079396950536514
1141792.6546946564,2018-10-12,0.012663419530303255
1143808.9077693024,2018-10-15,0.0017658662160382477
1169988.1222621002,2018-10-16,0.022887751891925268
1164072.9412814179,2018-10-17,-0.005055761565549655
1151190.5906420746,2018-10-18,-0.011066618063608868
1167221.5561800995,2018-10-19,0.013925552960855736
1163712.2644701996,2018-10-22,-0.003006534356154722
1154184.146245102,2018-10-23,-0.00818769253878704
1126424.104294876,2018-10-24,-0.024051657649723723
1140194.0295458832,2018-10-25,0.012224458974647856
1130169.2000781097,2018-10-26,-0.008792213612770938
1123977.347680191,2018-10-29,-0.005478695046273407
1135186.1056681671,2018-10-30,0.00997240559261292
1142679.6712046661,2018-10-31,0.006601177991064633
1150563.975819687,2018-11-01,0.006899837998088021
1150201.8204966583,2018-11-02,-0.000314763307942556
1162395.2409335175,2018-11-05,0.010601113838955678
1173956.3710490265,2018-11-06,0.009945954446806127
1197504.0124217072,2018-11-07,0.020058361582584894
1203498.3216830292,2018-11-08,0.005005669458426176
1202094.645184616,2018-11-09,-0.0011663302500082295
1182285.608769516,2018-11-12,-0.016478766039306203
1181762.8613635101,2018-11-13,-0.0004421498512106048
1172896.8311663666,2018-11-14,-0.007502376734799365
1189549.6480151215,2018-11-15,0.014198023565461293
1201510.4519969025,2018-11-16,0.010054901030603247
1188535.51118956,2018-11-19,-0.010798858042207038
1165411.375237564,2018-11-20,-0.019455990783861177
1165352.8977709808,2018-11-21,-5.017753200786679e-05
1159461.4082804718,2018-11-23,-0.005055541117010898
1178174.661793808,2018-11-26,0.016139608769806912
1186684.2962847748,2018-11-27,0.00722272746725916
1210611.290284256,2018-11-28,0.020162897642103328
1208890.0034724274,2018-11-29,-0.0014218327762534066
1219469.7987948456,2018-11-30,0.008751660855850218
1227544.2232256928,2018-12-03,0.006621258221258808
1195244.1322222748,2018-12-04,-0.026312771786372813
1197489.6573992767,2018-12-06,0.0018787167545653016
1173453.6144457855,2018-12-07,-0.020072025511847058
1174010.0412379303,2018-12-10,0.0004741787705069278
1172969.9576884308,2018-12-11,-0.0008859238958491833
1181487.983479599,2018-12-12,0.007261930056550403
1189036.9462595978,2018-12-13,0.006389369071504447
1167307.7225466766,2018-12-14,-0.018274641323194896
1138937.3608561554,2018-12-17,-0.024304098347457614
1134512.9336977997,2018-12-18,-0.003884697535104009
1120454.3482409515,2018-12-19,-0.012391736611610082
1095757.5812426605,2018-12-20,-0.02204174318843377
1076974.9281512299,2018-12-21,-0.017141248587237645
1045411.8356867828,2018-12-24,-0.02930717479062328
1091641.7993861237,2018-12-26,0.04422177186177545
1109606.0013133087,2018-12-27,0.016456132347888452
1103937.720337967,2018-12-28,-0.005108372673393036
1113133.4576998749,2018-12-31,0.00832994216294436
1108039.097642044,2019-01-02,-0.004576594138458123
1082833.7244006195,2019-01-03,-0.022747729114489412
1114793.7523203888,2019-01-04,0.02951517596800013
1118106.3227778473,2019-01-07,0.0029714648566727675
1125334.852330307,2019-01-08,0.006464975114800264
1128848.5534983673,2019-01-09,0.0031223605674206567
1135023.5149966278,2019-01-10,0.005470141658173722
1134479.1354762116,2019-01-11,-0.00047961959661946274
1129643.8060656586,2019-01-14,-0.004262158077083744
1138793.1574259796,2019-01-15,0.0080993241508458
1141331.5754252472,2019-01-16,0.002229042194989317
1143919.6609889069,2019-01-17,0.002267601825258758
1159452.2683497467,2019-01-18,0.01357840754954065
1147911.0423213043,2019-01-22,-0.009954032902854237
1165720.7834483185,2019-01-23,0.015514914022430881
1166711.6458140411,2019-01-24,0.000849999742469798
1173612.6065112152,2019-01-25,0.005914881129312155
1166408.2876521149,2019-01-28,-0.0061385833955179825
1169133.3296214142,2019-01-29,0.002336267667288894
1180078.1438189545,2019-01-30,0.009361476505921118
1184424.8922434845,2019-01-31,0.0036834411748896123
1191833.6139765778,2019-02-01,0.006255121605102332
1195623.9265948334,2019-02-04,0.0031802363801514133
1195354.3137904205,2019-02-05,-0.00022549967294538398
1198343.547719101,2019-02-06,0.002500709533729495
1191702.6571780243,2019-02-07,-0.005541725120243535
1185626.859803299,2019-02-08,-0.005098417242026643
1184362.1874400177,2019-02-11,-0.0010666697981952522
1204117.7697382965,2019-02-12,0.016680355475532593
1213108.357384781,2019-02-13,0.007466535145011832
1207057.2296038666,2019-02-14,-0.004988118121582619
1223437.7382136383,2019-02-15,0.013570614721513552
1227858.1672526398,2019-02-19,0.0036131213717960353
1223089.6438838043,2019-02-20,-0.0038836109055698786
1218028.1790095367,2019-02-21,-0.004138261573530588
1225899.5339365997,2019-02-22,0.006462375060537484
1227160.808266739,2019-02-25,0.0010288561951639075
1227937.2728587189,2019-02-26,0.0006327325536712447
1215498.3167353668,2019-02-27,-0.010129960543011518
1207612.0206080475,2019-02-28,-0.006488117686991646
1207395.9825068512,2019-03-01,-0.0001788969449704192
1194881.1063166657,2019-03-04,-0.010365179586072193
